Applicant_ID,Age,Income,Employment_Type,Credit_Score,Loan_Amount,Loan_Term,Existing_EMI,Default_History,Loan_Status,Monthly_Income,Estimated_Monthly_Payment,Debt_to_Income_Ratio,Loan_to_Income_Ratio,EMI_Burden_Ratio,Credit_Score_Bin,Age_Group
APP_11746,40,73153.0,Salaried,604.0,50235,48,78.0,Yes,Non-Default,6096.08,1226.38,0.214,0.6867,0.0128,Fair,36-45
APP_11747,46,87625.0,Salaried,550.0,86954,120,577.0,No,Non-Default,7302.08,1054.99,0.2235,0.9923,0.079,Poor,46-55
APP_11748,37,72349.0,Salaried,593.0,38378,240,86.0,Yes,Non-Default,6029.08,321.01,0.0675,0.5305,0.0143,Poor,36-45
APP_11749,57,94370.0,Salaried,576.0,46972,120,365.0,No,Non-Default,7864.17,569.9,0.1189,0.4977,0.0464,Poor,56+
APP_11750,27,62000.0,Salaried,441.0,30727,24,1284.0,No,Non-Default,5166.67,1389.7,0.5175,0.4956,0.2485,Very Poor,26-35
APP_11751,25,72417.0,Self-Employed,524.0,25674,24,284.0,No,Non-Default,6034.75,1161.17,0.2395,0.3545,0.0471,Poor,18-25
APP_11752,31,58808.0,Government,502.0,19621,360,257.0,No,Non-Default,4900.67,143.97,0.0818,0.3336,0.0524,Poor,26-35
APP_11753,30,59949.0,Freelancer,472.0,19087,60,113.0,Yes,Non-Default,4995.75,387.02,0.1001,0.3184,0.0226,Very Poor,26-35
APP_11754,43,56940.0,Salaried,601.0,25037,84,700.0,No,Non-Default,4745.0,390.23,0.2298,0.4397,0.1475,Fair,36-45
APP_11755,33,58697.0,Salaried,612.0,30070,240,181.0,No,Non-Default,4891.42,251.52,0.0884,0.5123,0.037,Fair,26-35
APP_11756,22,70060.0,Self-Employed,533.0,81203,12,2323.0,No,Non-Default,5838.33,7063.72,1.6078,1.159,0.3979,Poor,18-25
APP_11757,46,61219.0,Government,469.0,26811,60,91.0,No,Non-Default,5101.58,543.63,0.1244,0.438,0.0178,Very Poor,46-55
APP_11758,22,40236.0,Government,464.0,27831,60,1.0,No,Non-Default,3353.0,564.31,0.1686,0.6917,0.0003,Very Poor,18-25
APP_11759,27,44252.0,Government,531.0,28741,12,387.0,Yes,Non-Default,3687.67,2500.13,0.7829,0.6495,0.1049,Poor,26-35
APP_11760,22,119622.0,Self-Employed,611.0,34950,84,35.0,No,Non-Default,9968.5,544.74,0.0582,0.2922,0.0035,Fair,18-25
APP_11761,40,8869.0,Freelancer,376.0,141286,180,230.0,Yes,Default,739.08,1350.2,2.1381,15.9303,0.3112,Very Poor,36-45
APP_11762,39,77327.0,Salaried,530.0,26814,24,300.0,No,Non-Default,6443.92,1212.72,0.2348,0.3468,0.0466,Poor,36-45
APP_11763,57,59949.0,Self-Employed,605.0,56890,180,142.0,Yes,Non-Default,4995.75,543.67,0.1373,0.949,0.0284,Fair,56+
APP_11764,47,68202.0,Salaried,556.0,48038,360,1911.0,No,Non-Default,5683.5,352.49,0.3983,0.7043,0.3362,Poor,46-55
APP_11765,52,59949.0,Self-Employed,641.0,38164,240,211.0,Yes,Non-Default,4995.75,319.22,0.1061,0.6366,0.0422,Fair,46-55
APP_11766,40,75408.0,Self-Employed,533.0,16873,60,78.0,No,Non-Default,6284.0,342.12,0.0669,0.2238,0.0124,Poor,36-45
APP_11767,28,77507.0,Salaried,532.0,55211,180,19.0,No,Non-Default,6458.92,527.63,0.0846,0.7123,0.0029,Poor,26-35
APP_11768,39,66171.0,Salaried,566.0,7781,120,185.0,No,Non-Default,5514.25,94.41,0.0507,0.1176,0.0335,Poor,36-45
APP_11769,43,62812.0,Salaried,541.0,16051,180,860.0,No,Non-Default,5234.33,153.39,0.1936,0.2555,0.1643,Poor,36-45
APP_11770,45,60336.0,Salaried,569.0,23546,48,141.0,No,Non-Default,5028.0,574.83,0.1424,0.3902,0.028,Poor,36-45
APP_11771,33,79021.0,Salaried,585.0,30344,60,346.0,No,Non-Default,6585.08,615.27,0.146,0.384,0.0525,Poor,26-35
APP_11772,42,50367.0,Salaried,517.0,38841,36,2260.0,Yes,Non-Default,4197.25,1217.14,0.8284,0.7712,0.5384,Poor,36-45
APP_11773,28,42359.0,Salaried,523.0,110523,24,210.0,No,Non-Default,3529.92,4998.66,1.4756,2.6092,0.0595,Poor,26-35
APP_11774,27,66489.0,Salaried,510.0,60122,84,478.0,No,Non-Default,5540.75,937.07,0.2554,0.9042,0.0863,Poor,26-35
APP_11775,26,13542.0,Unemployed,460.0,41568,48,457.0,No,Non-Default,1128.5,1014.8,1.3042,3.0696,0.405,Very Poor,26-35
APP_11776,38,28516.0,Salaried,551.0,27757,60,451.0,No,Non-Default,2376.33,562.81,0.4266,0.9734,0.1898,Poor,36-45
APP_11777,26,64790.0,Salaried,537.0,27992,360,1532.0,No,Non-Default,5399.17,205.4,0.3218,0.432,0.2837,Poor,26-35
APP_11778,33,37059.0,Self-Employed,485.0,14652,24,770.0,No,Non-Default,3088.25,662.67,0.4639,0.3954,0.2493,Very Poor,26-35
APP_11779,47,65522.0,Government,548.0,6727,180,4.0,No,Non-Default,5460.17,64.29,0.0125,0.1027,0.0007,Poor,46-55
APP_11780,27,12533.0,Freelancer,402.0,13092,24,14.0,Yes,Non-Default,1044.42,592.12,0.5803,1.0446,0.0134,Very Poor,26-35
APP_11781,32,103501.0,Salaried,604.0,92658,84,20.0,No,Non-Default,8625.08,1444.19,0.1698,0.8952,0.0023,Fair,26-35
APP_11782,38,68163.0,Self-Employed,627.0,20550,48,226.0,Yes,Non-Default,5680.25,501.69,0.1281,0.3015,0.0398,Fair,36-45
APP_11783,40,29430.0,Freelancer,445.0,23866,24,289.0,No,Non-Default,2452.5,1079.39,0.558,0.8109,0.1178,Very Poor,36-45
APP_11784,33,39906.0,Freelancer,514.0,82194,120,823.0,Yes,Default,3325.5,997.24,0.5474,2.0597,0.2475,Poor,26-35
APP_11785,45,55012.0,Freelancer,521.0,5000,84,505.0,No,Non-Default,4584.33,77.93,0.1272,0.0909,0.1102,Poor,36-45
APP_11786,43,68685.0,Government,540.0,22724,84,5318.0,No,Non-Default,5723.75,354.18,0.991,0.3308,0.9291,Poor,36-45
APP_11787,49,54708.0,Government,519.0,15088,360,790.0,No,Non-Default,4559.0,110.71,0.1976,0.2758,0.1733,Poor,46-55
APP_11788,37,29645.0,Self-Employed,521.0,45929,12,1033.0,Yes,Non-Default,2470.42,3995.29,2.0354,1.5493,0.4181,Poor,36-45
APP_11789,32,37569.0,Self-Employed,442.0,56699,60,100.0,No,Non-Default,3130.75,1149.65,0.3992,1.5092,0.0319,Very Poor,26-35
APP_11790,31,90023.0,Self-Employed,608.0,57441,60,512.0,No,Non-Default,7501.92,1164.7,0.2235,0.6381,0.0682,Fair,26-35
APP_11791,41,69847.0,Government,548.0,121367,48,80.0,No,Non-Default,5820.58,2962.92,0.5228,1.7376,0.0137,Poor,36-45
APP_11792,34,87349.0,Salaried,482.0,56567,84,561.0,No,Non-Default,7279.08,881.67,0.1982,0.6476,0.0771,Very Poor,26-35
APP_11793,32,13344.0,Unemployed,481.0,44318,240,829.0,Yes,Non-Default,1112.0,370.69,1.0789,3.3212,0.7455,Very Poor,26-35
APP_11794,33,84345.0,Salaried,571.0,254411,84,178.0,No,Non-Default,7028.75,3965.3,0.5895,3.0163,0.0253,Poor,26-35
APP_11795,31,146932.0,Self-Employed,613.0,6618,60,91.0,No,Non-Default,12244.33,134.19,0.0184,0.045,0.0074,Fair,26-35
APP_11796,39,72284.0,Government,556.0,211201,120,135.0,No,Non-Default,6023.67,2562.45,0.4478,2.9218,0.0224,Poor,36-45
APP_11797,23,59949.0,Salaried,498.0,146319,24,832.0,Yes,Non-Default,4995.75,6617.61,1.4912,2.4407,0.1665,Very Poor,18-25
APP_11798,41,51770.0,Self-Employed,484.0,32249,84,395.0,No,Non-Default,4314.17,502.64,0.2081,0.6229,0.0916,Very Poor,36-45
APP_11799,44,59949.0,Salaried,567.0,20627,60,384.0,No,Non-Default,4995.75,418.24,0.1606,0.3441,0.0769,Poor,36-45
APP_11800,32,74224.0,Salaried,466.0,21447,48,346.0,Yes,Non-Default,6185.33,523.58,0.1406,0.2889,0.0559,Very Poor,26-35
APP_11801,57,78012.0,Salaried,499.0,28830,60,338.0,No,Non-Default,6501.0,584.57,0.1419,0.3696,0.052,Very Poor,56+
APP_11802,38,90222.0,Salaried,524.0,94569,180,995.0,Yes,Non-Default,7518.5,903.75,0.2525,1.0482,0.1323,Poor,36-45
APP_11803,22,72171.0,Salaried,552.0,5047,60,354.0,Yes,Non-Default,6014.25,102.33,0.0759,0.0699,0.0589,Poor,18-25
APP_11804,35,11179.0,Unemployed,481.0,181278,120,453.0,No,Default,931.58,2199.4,2.8472,16.2159,0.4863,Very Poor,26-35
APP_11805,38,5000.0,Unemployed,405.0,36288,84,1950.0,No,Non-Default,416.67,565.59,6.0374,7.2576,4.68,Very Poor,36-45
APP_11806,42,59069.0,Salaried,481.0,93100,240,303.0,No,Non-Default,4922.42,778.73,0.2198,1.5761,0.0616,Very Poor,36-45
APP_11807,35,48831.0,Freelancer,520.0,13579,60,103.0,No,Non-Default,4069.25,275.33,0.093,0.2781,0.0253,Poor,26-35
APP_11808,27,70552.0,Salaried,551.0,64790,180,413.0,Yes,Non-Default,5879.33,619.17,0.1756,0.9183,0.0702,Poor,26-35
APP_11809,27,69877.0,Salaried,509.0,49483,180,609.0,No,Non-Default,5823.08,472.89,0.1858,0.7081,0.1046,Poor,26-35
APP_11810,31,84190.0,Salaried,657.0,57023,60,66.0,No,Non-Default,7015.83,1156.22,0.1742,0.6773,0.0094,Fair,26-35
APP_11811,32,18922.0,Unemployed,479.0,20880,60,88.0,Yes,Non-Default,1576.83,423.37,0.3243,1.1035,0.0558,Very Poor,26-35
APP_11812,26,11503.0,Unemployed,450.0,26738,48,12.0,No,Default,958.58,652.75,0.6935,2.3244,0.0125,Very Poor,26-35
APP_11813,30,48054.0,Salaried,493.0,13520,60,682.0,No,Non-Default,4004.5,274.14,0.2388,0.2814,0.1703,Very Poor,26-35
APP_11814,44,72667.0,Salaried,599.0,66921,36,112.0,No,Non-Default,6055.58,2097.06,0.3648,0.9209,0.0185,Poor,36-45
APP_11815,54,109926.0,Salaried,630.0,106302,180,1156.0,No,Non-Default,9160.5,1015.88,0.2371,0.967,0.1262,Fair,46-55
APP_11816,45,91243.0,Self-Employed,489.0,45517,36,362.0,No,Non-Default,7603.58,1426.34,0.2352,0.4989,0.0476,Very Poor,36-45
APP_11817,51,69642.0,Self-Employed,509.0,5000,36,1553.0,No,Non-Default,5803.5,156.68,0.2946,0.0718,0.2676,Poor,46-55
APP_11818,47,75716.0,Salaried,530.0,107513,240,241.0,Yes,Non-Default,6309.67,899.28,0.1807,1.42,0.0382,Poor,46-55
APP_11819,46,55723.0,Freelancer,523.0,39946,60,1559.0,No,Non-Default,4643.58,809.96,0.5102,0.7169,0.3357,Poor,46-55
APP_11820,34,76693.0,Salaried,586.0,5000,24,1899.0,Yes,Non-Default,6391.08,226.14,0.3325,0.0652,0.2971,Poor,26-35
APP_11821,39,22983.0,Unemployed,422.0,9296,48,69.0,No,Default,1915.25,226.94,0.1545,0.4045,0.036,Very Poor,36-45
APP_11822,33,51949.0,Freelancer,514.0,15631,120,66.0,Yes,Non-Default,4329.08,189.65,0.0591,0.3009,0.0152,Poor,26-35
APP_11823,35,126389.0,Self-Employed,712.0,36303,60,275.0,No,Non-Default,10532.42,736.09,0.096,0.2872,0.0261,Good,26-35
APP_11824,38,49144.0,Freelancer,515.0,16039,60,267.0,No,Non-Default,4095.33,325.21,0.1446,0.3264,0.0652,Poor,36-45
APP_11825,45,76149.0,Government,519.0,17819,60,524.0,No,Non-Default,6345.75,361.31,0.1395,0.234,0.0826,Poor,36-45
APP_11826,42,89134.0,Salaried,506.0,75443,36,59.0,No,Non-Default,7427.83,2364.11,0.3262,0.8464,0.0079,Poor,36-45
APP_11827,36,83435.0,Salaried,540.0,93892,60,705.0,No,Non-Default,6952.92,1903.79,0.3752,1.1253,0.1014,Poor,36-45
APP_11828,38,18313.0,Unemployed,415.0,77620,36,127.0,No,Non-Default,1526.08,2432.33,1.6771,4.2385,0.0832,Very Poor,36-45
APP_11829,42,111030.0,Salaried,585.0,9810,48,81.0,No,Non-Default,9252.5,239.49,0.0346,0.0884,0.0088,Poor,36-45
APP_11830,44,86532.0,Salaried,596.0,77219,60,791.0,Yes,Non-Default,7211.0,1565.72,0.3268,0.8924,0.1097,Poor,36-45
APP_11831,22,50273.0,Self-Employed,517.0,24757,84,41.0,Yes,Non-Default,4189.42,385.87,0.1019,0.4925,0.0098,Poor,18-25
APP_11832,27,60950.0,Government,507.0,174563,84,346.0,No,Default,5079.17,2720.78,0.6038,2.864,0.0681,Poor,26-35
APP_11833,49,40235.0,Freelancer,411.0,44722,60,58.0,Yes,Default,3352.92,906.8,0.2877,1.1115,0.0173,Very Poor,46-55
APP_11834,37,82773.0,Government,605.0,96097,84,673.0,No,Non-Default,6897.75,1497.79,0.3147,1.161,0.0976,Fair,36-45
APP_11835,33,123800.0,Self-Employed,605.0,56665,60,781.0,No,Non-Default,10316.67,1148.96,0.1871,0.4577,0.0757,Fair,26-35
APP_11836,35,105639.0,Salaried,602.0,51342,84,439.0,No,Non-Default,8803.25,800.23,0.1408,0.486,0.0499,Fair,26-35
APP_11837,35,53400.0,Self-Employed,475.0,27052,48,216.0,No,Non-Default,4450.0,660.42,0.1969,0.5066,0.0485,Very Poor,26-35
APP_11838,43,64830.0,Freelancer,516.0,95412,240,134.0,No,Non-Default,5402.5,798.06,0.1725,1.4717,0.0248,Poor,36-45
APP_11839,26,37709.0,Salaried,468.0,76480,84,827.0,No,Non-Default,3142.42,1192.03,0.6425,2.0282,0.2632,Very Poor,26-35
APP_11840,38,33157.0,Salaried,424.0,27865,240,56.0,No,Non-Default,2763.08,233.07,0.1046,0.8404,0.0203,Very Poor,36-45
APP_11841,40,57060.0,Salaried,480.0,25532,60,1833.0,No,Non-Default,4755.0,517.7,0.4944,0.4475,0.3855,Very Poor,36-45
APP_11842,41,132933.0,Self-Employed,636.0,20538,48,755.0,No,Non-Default,11077.75,501.39,0.1134,0.1545,0.0682,Fair,36-45
APP_11843,40,46088.0,Government,524.0,69845,360,586.0,No,Non-Default,3840.67,512.5,0.286,1.5155,0.1526,Poor,36-45
APP_11844,43,44697.0,Freelancer,473.0,43873,120,2238.0,Yes,Non-Default,3724.75,532.3,0.7438,0.9816,0.6008,Very Poor,36-45
APP_11845,32,21510.0,Unemployed,413.0,45712,60,583.0,No,Non-Default,1792.5,926.87,0.8423,2.1252,0.3252,Very Poor,26-35
APP_11846,28,81928.0,Salaried,544.0,27217,120,54.0,Yes,Non-Default,6827.33,330.22,0.0563,0.3322,0.0079,Poor,26-35
APP_11847,62,84594.0,Government,605.0,116568,48,194.0,No,Non-Default,7049.5,2845.77,0.4312,1.378,0.0275,Fair,56+
APP_11848,34,58040.0,Government,480.0,11035,120,440.0,No,Non-Default,4836.67,133.89,0.1187,0.1901,0.091,Very Poor,26-35
APP_11849,36,56167.0,Salaried,525.0,67894,36,428.0,Yes,Non-Default,4680.58,2127.55,0.546,1.2088,0.0914,Poor,36-45
APP_11850,44,5000.0,Unemployed,416.0,79661,360,5.0,No,Default,416.67,584.52,1.4148,15.9322,0.012,Very Poor,36-45
APP_11851,53,57640.0,Salaried,583.0,28171,60,150.0,No,Non-Default,4803.33,571.21,0.1501,0.4887,0.0312,Poor,46-55
APP_11852,32,44756.0,Government,482.0,11385,24,666.0,Yes,Non-Default,3729.67,514.91,0.3166,0.2544,0.1786,Very Poor,26-35
APP_11853,28,36442.0,Government,529.0,49316,180,538.0,Yes,Non-Default,3036.83,471.29,0.3323,1.3533,0.1772,Poor,26-35
APP_11854,25,80341.0,Freelancer,610.0,94579,240,1139.0,No,Non-Default,6695.08,791.1,0.2883,1.1772,0.1701,Fair,18-25
APP_11855,53,81711.0,Self-Employed,639.0,149878,120,1611.0,No,Non-Default,6809.25,1818.43,0.5036,1.8342,0.2366,Fair,46-55
APP_11856,27,116829.0,Salaried,545.0,61432,84,1018.0,Yes,Non-Default,9735.75,957.49,0.2029,0.5258,0.1046,Poor,26-35
APP_11857,37,50624.0,Self-Employed,446.0,22225,240,402.0,No,Non-Default,4218.67,185.9,0.1394,0.439,0.0953,Very Poor,36-45
APP_11858,28,56423.0,Salaried,583.0,63236,84,391.0,No,Non-Default,4701.92,985.61,0.2928,1.1207,0.0832,Poor,26-35
APP_11859,23,31043.0,Freelancer,538.0,54199,120,230.0,Yes,Non-Default,2586.92,657.58,0.3431,1.7459,0.0889,Poor,18-25
APP_11860,35,33466.0,Freelancer,460.0,46980,60,1145.0,No,Non-Default,2788.83,952.59,0.7521,1.4038,0.4106,Very Poor,26-35
APP_11861,28,68483.0,Government,380.0,17895,120,887.0,No,Non-Default,5706.92,217.12,0.1935,0.2613,0.1554,Very Poor,26-35
APP_11862,31,76326.0,Salaried,558.0,58616,360,754.0,No,Non-Default,6360.5,430.1,0.1862,0.768,0.1185,Poor,26-35
APP_11863,58,68504.0,Government,466.0,52887,48,753.0,Yes,Non-Default,5708.67,1291.13,0.3581,0.772,0.1319,Very Poor,56+
APP_11864,42,22738.0,Unemployed,434.0,253249,120,944.0,Yes,Default,1894.83,3072.61,2.1198,11.1377,0.4982,Very Poor,36-45
APP_11865,47,64932.0,Freelancer,546.0,38948,36,1256.0,No,Non-Default,5411.0,1220.49,0.4577,0.5998,0.2321,Poor,46-55
APP_11866,46,59949.0,Salaried,523.0,140969,84,860.0,No,Non-Default,4995.75,2197.17,0.612,2.3515,0.1721,Poor,46-55
APP_11867,36,54523.0,Salaried,601.0,110530,48,843.0,No,Non-Default,4543.58,2698.36,0.7794,2.0272,0.1855,Fair,36-45
APP_11868,33,67429.0,Salaried,531.0,37795,180,539.0,No,Non-Default,5619.08,361.19,0.1602,0.5605,0.0959,Poor,26-35
APP_11869,40,210474.0,Self-Employed,701.0,97709,48,306.0,Yes,Non-Default,17539.5,2385.36,0.1534,0.4642,0.0174,Good,36-45
APP_11870,39,107034.0,Self-Employed,644.0,19405,60,400.0,Yes,Non-Default,8919.5,393.46,0.089,0.1813,0.0448,Fair,36-45
APP_11871,32,12853.0,Unemployed,480.0,31140,360,383.0,No,Non-Default,1071.08,228.49,0.5709,2.4228,0.3576,Very Poor,26-35
APP_11872,39,78465.0,Salaried,539.0,23656,36,869.0,Yes,Non-Default,6538.75,741.29,0.2463,0.3015,0.1329,Poor,36-45
APP_11873,30,52937.0,Salaried,521.0,32015,60,154.0,No,Non-Default,4411.42,649.15,0.1821,0.6048,0.0349,Poor,26-35
APP_11874,36,89184.0,Self-Employed,554.0,7306,180,225.0,No,Non-Default,7432.0,69.82,0.0397,0.0819,0.0303,Poor,36-45
APP_11875,34,69455.0,Government,578.0,153200,48,407.0,No,Non-Default,5787.92,3740.06,0.7165,2.2057,0.0703,Poor,26-35
APP_11876,25,11768.0,Unemployed,544.0,28463,12,2098.0,Yes,Default,980.67,2475.95,4.6641,2.4187,2.1394,Poor,18-25
APP_11877,22,48921.0,Government,477.0,68156,240,336.0,No,Non-Default,4076.75,570.08,0.2223,1.3932,0.0824,Very Poor,18-25
APP_11878,28,77274.0,Self-Employed,576.0,44190,84,67.0,No,Non-Default,6439.5,688.75,0.1174,0.5719,0.0104,Poor,26-35
APP_11879,56,68814.0,Self-Employed,466.0,29222,36,560.0,No,Non-Default,5734.5,915.71,0.2573,0.4247,0.0977,Very Poor,56+
APP_11880,34,41714.0,Government,449.0,13072,36,478.0,No,Non-Default,3476.17,409.63,0.2553,0.3134,0.1375,Very Poor,26-35
APP_11881,45,59995.0,Self-Employed,558.0,17478,120,937.0,No,Non-Default,4999.58,212.06,0.2298,0.2913,0.1874,Poor,36-45
APP_11882,22,37143.0,Salaried,493.0,30075,84,965.0,No,Non-Default,3095.25,468.76,0.4632,0.8097,0.3118,Very Poor,18-25
APP_11883,27,40264.0,Salaried,446.0,24841,120,149.0,Yes,Non-Default,3355.33,301.39,0.1342,0.617,0.0444,Very Poor,26-35
APP_11884,24,42181.0,Salaried,504.0,16663,60,23.0,Yes,Non-Default,3515.08,337.87,0.1027,0.395,0.0065,Poor,18-25
APP_11885,35,62162.0,Freelancer,577.0,20959,120,768.0,Yes,Non-Default,5180.17,254.29,0.1973,0.3372,0.1483,Poor,26-35
APP_11886,62,94783.0,Salaried,508.0,52518,180,528.0,No,Non-Default,7898.58,501.89,0.1304,0.5541,0.0668,Poor,56+
APP_11887,42,34278.0,Salaried,580.0,73240,48,76.0,No,Non-Default,2856.5,1788.0,0.6525,2.1366,0.0266,Poor,36-45
APP_11888,54,96603.0,Salaried,612.0,14282,240,2118.0,Yes,Non-Default,8050.25,119.46,0.2779,0.1478,0.2631,Fair,46-55
APP_11889,35,40569.0,Self-Employed,531.0,17960,60,1301.0,No,Non-Default,3380.75,364.16,0.4925,0.4427,0.3848,Poor,26-35
APP_11890,51,79937.0,Salaried,559.0,43131,36,642.0,Yes,Non-Default,6661.42,1351.57,0.2993,0.5396,0.0964,Poor,46-55
APP_11891,58,49654.0,Freelancer,602.0,31864,36,27.0,Yes,Non-Default,4137.83,998.5,0.2478,0.6417,0.0065,Fair,56+
APP_11892,36,77717.0,Salaried,604.0,27092,120,119.0,No,Non-Default,6476.42,328.7,0.0691,0.3486,0.0184,Fair,36-45
APP_11893,32,41685.0,Salaried,485.0,75956,48,196.0,No,Non-Default,3473.75,1854.31,0.5902,1.8221,0.0564,Very Poor,26-35
APP_11894,24,16567.0,Self-Employed,504.0,42102,36,28.0,No,Non-Default,1380.58,1319.32,0.9759,2.5413,0.0203,Poor,18-25
APP_11895,34,48941.0,Salaried,477.0,9911,84,878.0,Yes,Default,4078.42,154.47,0.2532,0.2025,0.2153,Very Poor,26-35
APP_11896,38,73537.0,Salaried,536.0,19156,120,39.0,No,Non-Default,6128.08,232.42,0.0443,0.2605,0.0064,Poor,36-45
APP_11897,58,104138.0,Salaried,668.0,9615,24,114.0,No,Non-Default,8678.17,434.86,0.0632,0.0923,0.0131,Fair,56+
APP_11898,25,45643.0,Government,528.0,31465,60,192.0,No,Non-Default,3803.58,638.0,0.2182,0.6894,0.0505,Poor,18-25
APP_11899,38,43220.0,Freelancer,538.0,12550,120,201.0,Yes,Non-Default,3601.67,152.27,0.0981,0.2904,0.0558,Poor,36-45
APP_11900,22,50018.0,Salaried,574.0,8876,240,154.0,No,Non-Default,4168.17,74.24,0.0548,0.1775,0.0369,Poor,18-25
APP_11901,33,59949.0,Salaried,564.0,7014,12,1922.0,No,Non-Default,4995.75,610.14,0.5069,0.117,0.3847,Poor,26-35
APP_11902,41,5000.0,Unemployed,409.0,177641,84,1619.0,No,Default,416.67,2768.75,10.5305,35.5282,3.8856,Very Poor,36-45
APP_11903,43,71964.0,Freelancer,630.0,12181,84,484.0,No,Non-Default,5997.0,189.86,0.1124,0.1693,0.0807,Fair,36-45
APP_11904,43,80841.0,Self-Employed,586.0,28211,60,66.0,Yes,Non-Default,6736.75,572.02,0.0947,0.349,0.0098,Poor,36-45
APP_11905,41,61508.0,Freelancer,561.0,38085,36,613.0,Yes,Default,5125.67,1193.45,0.3524,0.6192,0.1196,Poor,36-45
APP_11906,43,40820.0,Freelancer,505.0,39944,120,1853.0,Yes,Non-Default,3401.67,484.63,0.6872,0.9785,0.5447,Poor,36-45
APP_11907,38,48431.0,Freelancer,568.0,59677,48,3199.0,No,Non-Default,4035.92,1456.89,1.1536,1.2322,0.7926,Poor,36-45
APP_11908,27,119510.0,Self-Employed,712.0,34863,36,479.0,No,Non-Default,9959.17,1092.48,0.1578,0.2917,0.0481,Good,26-35
APP_11909,22,84610.0,Self-Employed,547.0,25263,180,104.0,No,Non-Default,7050.83,241.43,0.049,0.2986,0.0148,Poor,18-25
APP_11910,32,68354.0,Salaried,595.0,43295,48,890.0,Yes,Non-Default,5696.17,1056.96,0.3418,0.6334,0.1562,Poor,26-35
APP_11911,36,5648.0,Unemployed,452.0,42939,36,487.0,No,Non-Default,470.67,1345.55,3.8935,7.6025,1.0347,Very Poor,36-45
APP_11912,50,61295.0,Self-Employed,432.0,37819,48,300.0,No,Non-Default,5107.92,923.27,0.2395,0.617,0.0587,Very Poor,46-55
APP_11913,36,44743.0,Salaried,437.0,60640,36,81.0,No,Non-Default,3728.58,1900.24,0.5314,1.3553,0.0217,Very Poor,36-45
APP_11914,36,49143.0,Government,535.0,22013,120,137.0,Yes,Non-Default,4095.25,267.08,0.0987,0.4479,0.0335,Poor,36-45
APP_11915,41,73014.0,Government,599.0,30926,36,432.0,No,Non-Default,6084.5,969.11,0.2303,0.4236,0.071,Poor,36-45
APP_11916,35,26468.0,Unemployed,511.0,12573,120,150.0,Yes,Non-Default,2205.67,152.55,0.1372,0.475,0.068,Poor,26-35
APP_11917,46,43032.0,Government,543.0,29853,36,324.0,No,Non-Default,3586.0,935.48,0.3512,0.6937,0.0904,Poor,46-55
APP_11918,57,15161.0,Unemployed,594.0,21795,36,628.0,No,Non-Default,1263.42,682.98,1.0376,1.4376,0.4971,Poor,56+
APP_11919,59,58646.0,Salaried,554.0,84481,48,2185.0,No,Non-Default,4887.17,2062.43,0.8691,1.4405,0.4471,Poor,56+
APP_11920,38,74763.0,Government,538.0,11271,360,22.0,No,Non-Default,6230.25,82.7,0.0168,0.1508,0.0035,Poor,36-45
APP_11921,41,59618.0,Government,523.0,24830,240,796.0,Yes,Non-Default,4968.17,207.69,0.202,0.4165,0.1602,Poor,36-45
APP_11922,53,64850.0,Salaried,619.0,23876,24,68.0,No,Non-Default,5404.17,1079.85,0.2124,0.3682,0.0126,Fair,46-55
APP_11923,36,50104.0,Salaried,452.0,62108,48,1437.0,Yes,Non-Default,4175.33,1516.24,0.7073,1.2396,0.3442,Very Poor,36-45
APP_11924,44,5000.0,Unemployed,511.0,13080,48,734.0,Yes,Default,416.67,319.32,2.5279,2.616,1.7616,Poor,36-45
APP_11925,26,80218.0,Salaried,560.0,36423,36,253.0,Yes,Non-Default,6684.83,1141.36,0.2086,0.4541,0.0378,Poor,26-35
APP_11926,34,62235.0,Government,491.0,38673,60,359.0,Yes,Non-Default,5186.25,784.15,0.2204,0.6214,0.0692,Very Poor,26-35
APP_11927,49,72548.0,Salaried,476.0,76034,120,564.0,No,Non-Default,6045.67,922.5,0.2459,1.0481,0.0933,Very Poor,46-55
APP_11928,30,53013.0,Salaried,594.0,18326,24,411.0,No,Non-Default,4417.75,828.84,0.2806,0.3457,0.093,Poor,26-35
APP_11929,36,74898.0,Self-Employed,509.0,12760,84,1957.0,No,Non-Default,6241.5,198.88,0.3454,0.1704,0.3135,Poor,36-45
APP_11930,22,80821.0,Salaried,563.0,53105,36,3294.0,No,Non-Default,6735.08,1664.12,0.7362,0.6571,0.4891,Poor,18-25
APP_11931,58,62678.0,Freelancer,485.0,11898,84,29.0,No,Non-Default,5223.17,185.44,0.0411,0.1898,0.0056,Very Poor,56+
APP_11932,50,38753.0,Self-Employed,597.0,23904,84,650.0,No,Non-Default,3229.42,372.57,0.3166,0.6168,0.2013,Poor,46-55
APP_11933,39,52333.0,Salaried,524.0,30004,120,686.0,Yes,Non-Default,4361.08,364.03,0.2408,0.5733,0.1573,Poor,36-45
APP_11934,43,37202.0,Salaried,429.0,59432,180,780.0,No,Non-Default,3100.17,567.96,0.4348,1.5975,0.2516,Very Poor,36-45
APP_11935,41,69025.0,Salaried,522.0,10578,240,1244.0,No,Non-Default,5752.08,88.48,0.2317,0.1532,0.2163,Poor,36-45
APP_11936,51,82686.0,Salaried,633.0,28655,120,449.0,No,Non-Default,6890.5,347.66,0.1156,0.3466,0.0652,Fair,46-55
